time,/jointset/r_shoulder/r_shoulder_elev/value_angulos,/jointset/r_shoulder/r_shoulder_elev/speed_angulos,/jointset/r_elbow/r_elbow_flex/value_angulos,/jointset/r_elbow/r_elbow_flex/speed_angulos,/forceset/TRIlong/activation_angulos,/forceset/TRIlong/fiber_length_angulos,/forceset/TRIlat/activation_angulos,/forceset/TRIlat/fiber_length_angulos,/forceset/TRImed/activation_angulos,/forceset/TRImed/fiber_length_angulos,/forceset/BIClong/activation_angulos,/forceset/BIClong/fiber_length_angulos,/forceset/BICshort/activation_angulos,/forceset/BICshort/fiber_length_angulos,/forceset/BRA/activation_angulos,/forceset/BRA/fiber_length_angulos,base_X_posiciones,base_Y_posiciones,base_Z_posiciones,base_Ox_posiciones,base_Oy_posiciones,base_Oz_posiciones,r_humerus_X_posiciones,r_humerus_Y_posiciones,r_humerus_Z_posiciones,r_humerus_Ox_posiciones,r_humerus_Oy_posiciones,r_humerus_Oz_posiciones,r_ulna_radius_hand_X_posiciones,r_ulna_radius_hand_Y_posiciones,r_ulna_radius_hand_Z_posiciones,r_ulna_radius_hand_Ox_posiciones,r_ulna_radius_hand_Oy_posiciones,r_ulna_radius_hand_Oz_posiciones,center_of_mass_X_posiciones,center_of_mass_Y_posiciones,center_of_mass_Z_posiciones,base_X_velocidades,base_Y_velocidades,base_Z_velocidades,base_Ox_velocidades,base_Oy_velocidades,base_Oz_velocidades,r_humerus_X_velocidades,r_humerus_Y_velocidades,r_humerus_Z_velocidades,r_humerus_Ox_velocidades,r_humerus_Oy_velocidades,r_humerus_Oz_velocidades,r_ulna_radius_hand_X_velocidades,r_ulna_radius_hand_Y_velocidades,r_ulna_radius_hand_Z_velocidades,r_ulna_radius_hand_Ox_velocidades,r_ulna_radius_hand_Oy_velocidades,r_ulna_radius_hand_Oz_velocidades,center_of_mass_X_velocidades,center_of_mass_Y_velocidades,center_of_mass_Z_velocidades,base_X_aceleraciones,base_Y_aceleraciones,base_Z_aceleraciones,base_Ox_aceleraciones,base_Oy_aceleraciones,base_Oz_aceleraciones,r_humerus_X_aceleraciones,r_humerus_Y_aceleraciones,r_humerus_Z_aceleraciones,r_humerus_Ox_aceleraciones,r_humerus_Oy_aceleraciones,r_humerus_Oz_aceleraciones,r_ulna_radius_hand_X_aceleraciones,r_ulna_radius_hand_Y_aceleraciones,r_ulna_radius_hand_Z_aceleraciones,r_ulna_radius_hand_Ox_aceleraciones,r_ulna_radius_hand_Oy_aceleraciones,r_ulna_radius_hand_Oz_aceleraciones,center_of_mass_X_aceleraciones,center_of_mass_Y_aceleraciones,center_of_mass_Z_aceleraciones,TRIlong_activaciones,TRIlat_activaciones,TRImed_activaciones,BIClong_activaciones,BICshort_activaciones,BRA_activaciones,ID_movimiento
0.58537197,-26.07037339,36.81155073,8.93676656,53.25781711,-0.04992452,0.12462894,-0.04992452,0.07387619,-0.04992452,0.06890425,-0.04992452,0.15572208,-0.04992452,0.15421814,-0.04992452,0.09129641,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.09672803,0.63086848,0.16528584,1.46986749,-0.4006701,-26.02145065,-0.19273202,0.3564422,0.14379455,2.00012382,-0.25884311,-17.09847014,-0.14006585,0.50698782,0.15558431,0.0,0.0,0.0,0.0,0.0,0.0,0.10397848,-0.0509636,0.00625221,-2.16812423,0.08466644,36.74749403,0.44091905,-0.16255831,0.00744932,0.67946888,-0.6821909,89.92385444,0.25607914,-0.10133933,0.00679261,0.0,0.0,0.0,0.0,0.0,0.0,48.04613506,-23.46619032,2.88881707,-1001.16007905,39.09585045,16968.64210534,96.04952388,-41.59327959,9.69066388,-1591.54223637,202.07807317,5933.13419275,69.71567557,-31.64906459,5.95928561,0.01000675,0.0100096,0.01001055,0.18698662,0.14812366,0.54955998,movimiento_4
0.58790387,-25.97472742,38.73954327,9.07264228,54.07262875,-0.0502505,0.12473038,-0.0502505,0.07392837,-0.0502505,0.06895625,-0.0502505,0.15566035,-0.0502505,0.15414424,-0.0502505,0.09126323,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.09645776,0.63073629,0.16530209,1.46489935,-0.39800516,-25.9260056,-0.19159336,0.35602392,0.14381436,2.00278842,-0.25249302,-16.86740164,-0.13940358,0.50672649,0.15560217,0.0,0.0,0.0,0.0,0.0,0.0,0.10951417,-0.05345002,0.00658455,-2.28169168,0.08910131,38.67234657,0.45852575,-0.16781829,0.00820402,0.61091176,-0.67934705,92.66135935,0.26706389,-0.10507779,0.00731561,0.0,0.0,0.0,0.0,0.0,0.0,45.73862524,-22.23162465,2.74982816,-952.19731732,37.18382774,16138.77323842,94.8423987,-40.32313917,9.0269232,-1453.98964372,174.75235252,6761.84593328,67.90489796,-30.39843988,5.58341489,0.0100067,0.01000973,0.01001071,0.18688234,0.14791751,0.5485349,movimiento_4
0.58981604,-25.89926296,40.19062904,9.17661876,54.6785241,-0.05049669,0.12480937,-0.05049669,0.07396835,-0.05049669,0.0689961,-0.05049669,0.1556097,-0.05049669,0.15408657,-0.05049669,0.09123785,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.09624436,0.63063231,0.16531492,1.46097637,-0.39590836,-25.85069953,-0.1907039,0.35569933,0.14383059,2.00468856,-0.2475247,-16.68831376,-0.13888499,0.50652292,0.15561653,0.0,0.0,0.0,0.0,0.0,0.0,0.11368832,-0.05530177,0.00683509,-2.36714122,0.09243816,40.12062904,0.47178976,-0.17166911,0.00877429,0.55912527,-0.67655722,94.71593946,0.27534136,-0.10783195,0.00771048,0.0,0.0,0.0,0.0,0.0,0.0,43.96787489,-21.28869966,2.64318032,-914.6628113,35.71808468,15502.60164854,93.88292248,-39.32988618,8.51989779,-1349.10773674,154.35544372,7385.5064438,66.50037045,-29.43279597,5.29602985,0.01000675,0.01000972,0.01001069,0.18677848,0.14774442,0.54769598,movimiento_4
0.5917282,-25.82102865,41.63647845,9.28174894,55.27986728,-0.05074288,0.12489042,-0.05074288,0.07400883,-0.05074288,0.06903644,-0.05074288,0.15556001,-0.05074288,0.15402733,-0.05074288,0.09121219,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.09602298,0.63052481,0.16532823,1.4569065,-0.39374005,-25.77262928,-0.1897891,0.35536747,0.14384792,2.00649057,-0.24240763,-16.50531162,-0.13835059,0.50631414,0.15563166,0.0,0.0,0.0,0.0,0.0,0.0,0.11785679,-0.05713034,0.00708525,-2.45231009,0.09576405,41.56415448,0.48502399,-0.17541264,0.00934482,0.50731942,-0.67320406,96.75907392,0.28360227,-0.11052497,0.00810526,0.0,0.0,0.0,0.0,0.0,0.0,42.17332883,-20.33736258,2.53510914,-876.66072897,34.23408251,14858.50511721,92.8818076,-38.30773739,8.00808963,-1243.40419159,134.19932356,8006.9128781,65.06399263,-28.4494933,5.00570497,0.01000674,0.01000988,0.01001088,0.18666041,0.14756737,0.54680259,movimiento_4
0.59409898,-25.72019926,43.42266932,9.41367856,56.01439865,-0.05104812,0.12499373,-0.05104812,0.07405969,-0.05104812,0.06908713,-0.05104812,0.15549484,-0.05104812,0.15395168,-0.05104812,0.09118001,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.09573745,0.63038671,0.1653454,1.45165685,-0.39095369,-25.67201115,-0.18861981,0.35494625,0.14387091,2.00858674,-0.23585635,-16.27301474,-0.13766611,0.50604824,0.15565145,0.0,0.0,0.0,0.0,0.0,0.0,0.12301697,-0.05936427,0.00739485,-2.55750621,0.09987202,43.34712156,0.5013896,-0.17990175,0.01005254,0.44306408,-0.66825453,99.27605639,0.29382077,-0.11377692,0.00859457,0.0,0.0,0.0,0.0,0.0,0.0,39.91574205,-19.14705091,2.39916768,-828.9089233,32.3693483,14049.16072035,91.58211165,-37.00083841,7.3670907,-1111.2541146,109.58818438,8773.78594563,63.23881395,-27.20655214,4.64177204,0.01000673,0.01001005,0.0100111,0.18650428,0.14734999,0.54561937,movimiento_4
0.59646975,-25.61514427,45.20075529,9.54733692,56.74012699,-0.05135336,0.12510016,-0.05135336,0.0741113,-0.05135336,0.06913855,-0.05135336,0.15543021,-0.05135336,0.15387364,-0.05135336,0.09114742,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.0954397,0.63024336,0.16536329,1.446182,-0.38806037,-25.56717603,-0.18741177,0.35451459,0.14389558,2.01052753,-0.22907564,-16.03477775,-0.13695745,0.50577474,0.15567241,0.0,0.0,0.0,0.0,0.0,0.0,0.12816795,-0.06156015,0.00770382,-2.66224665,0.10396219,45.12236511,0.5177063,-0.18421843,0.01076055,0.37879135,-0.66241806,101.77486645,0.30401214,-0.11693017,0.00908368,0.0,0.0,0.0,0.0,0.0,0.0,37.6225882,-17.94586196,2.26110268,-780.47208777,30.47786329,13228.20576622,90.21685329,-35.65078546,6.7192318,-977.95370892,85.45102886,9536.12676839,61.36452779,-25.93816347,4.27357746,0.01000672,0.01001014,0.0100112,0.18631823,0.14711511,0.54434988,movimiento_4
0.59824472,-25.5337365,46.52752778,9.64852295,57.27324595,-0.05158188,0.12518188,-0.05158188,0.07415041,-0.05158188,0.06917754,-0.05158188,0.15537755,-0.05158188,0.15381365,-0.05158188,0.09112276,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.09520879,0.63013266,0.16537717,1.44193587,-0.38582521,-25.48593848,-0.18648205,0.35418483,0.14391515,2.01187741,-0.22384862,-15.85254988,-0.13641108,0.50556515,0.15568886,0.0,0.0,0.0,0.0,0.0,0.0,0.13201884,-0.06317881,0.00793476,-2.74037112,0.107013,46.44649511,0.52988802,-0.18733482,0.01129104,0.33059871,-0.65744804,103.63285897,0.31162371,-0.11922493,0.00944984,0.0,0.0,0.0,0.0,0.0,0.0,35.88277782,-17.04010943,2.15636596,-743.77061827,29.04465077,12606.15329545,89.15125598,-34.61223968,6.2298572,-877.43728844,67.72394573,10103.56833694,59.92906858,-24.97246582,3.99520871,0.01000671,0.0100104,0.01001153,0.18614213,0.14691058,0.54334082,movimiento_4
0.60001968,-25.44997793,47.8495001,9.75065064,57.80152591,-0.05181041,0.12526534,-0.05181041,0.07418994,-0.05181041,0.06921692,-0.05181041,0.1553261,-0.05181041,0.15375233,-0.05181041,0.09109788,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.09497104,0.6300191,0.16539146,1.43756383,-0.38353179,-25.40235489,-0.18553073,0.35384963,0.14393567,2.01313745,-0.21849271,-15.6670375,-0.13585121,0.50535153,0.15570595,0.0,0.0,0.0,0.0,0.0,0.0,0.13586516,-0.06477527,0.00816537,-2.81824501,0.11005401,47.76637824,0.54203878,-0.19035045,0.011822,0.28231337,-0.65195281,105.47933406,0.31921879,-0.12146203,0.00981603,0.0,0.0,0.0,0.0,0.0,0.0,34.12363064,-16.12940808,2.05047696,-706.70446968,27.59719733,11977.91988632,88.04801624,-33.55030792,5.73691978,-776.34129529,50.31846031,10667.86218061,58.4660091,-23.99349652,3.71459951,0.0100067,0.01001063,0.01001181,0.18596265,0.14671171,0.54228377,movimiento_4
0.60238143,-25.33489827,49.60198919,9.88798217,58.49208116,-0.05211448,0.12537908,-0.05211448,0.07424316,-0.05211448,0.06926995,-0.05211448,0.15525444,-0.05211448,0.15366871,-0.05211448,0.09106444,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.09464413,0.62986364,0.16541111,1.43155143,-0.38039116,-25.28751539,-0.18423152,0.35339548,0.14396442,2.01467283,-0.2111662,-15.41513609,-0.13508539,0.50506124,0.15572971,0.0,0.0,0.0,0.0,0.0,0.0,0.14097525,-0.06686397,0.00847168,-2.92145583,0.11408445,49.51569621,0.55815819,-0.19420429,0.01252893,0.21797776,-0.64383168,107.91878591,0.32929868,-0.12434754,0.01030319,0.0,0.0,0.0,0.0,0.0,0.0,31.75336876,-14.91080941,1.90782243,-656.83300637,25.64968932,11132.64945465,86.52101955,-32.10168239,5.07569969,-640.97240414,27.69790834,11413.38932816,56.47641137,-22.67105983,3.33785573,0.01000669,0.01001068,0.01001187,0.18572487,0.14646114,0.54080344,movimiento_4
0.60448101,-25.2291256,51.15306135,10.01142612,59.09614575,-0.0523848,0.12548276,-0.0523848,0.07429106,-0.0523848,0.06931768,-0.0523848,0.15519063,-0.0523848,0.15359242,-0.0523848,0.09103439,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.09434338,0.62972133,0.16542918,1.42601974,-0.37751516,-25.18196321,-0.18304462,0.35298427,0.14399139,2.01590001,-0.20446123,-15.1863844,-0.13438462,0.50479755,0.1557518,0.0,0.0,0.0,0.0,0.0,0.0,0.14551084,-0.06868601,0.00874348,-3.01281851,0.11765222,51.06420055,0.57243948,-0.19747532,0.01315794,0.16065623,-0.63582113,110.06992687,0.33823364,-0.12682368,0.01073624,0.0,0.0,0.0,0.0,0.0,0.0,29.61840189,-13.82183387,1.77934909,-611.98454807,23.89833242,10372.51383422,85.10623077,-30.78041806,4.48300836,-519.86782359,8.14645988,12070.57246238,54.66654505,-21.47722521,2.99982655,0.01000658,0.01001108,0.01001244,0.18545629,0.14619943,0.53941152,movimiento_4
0.60658059,-25.12010271,52.69836401,10.13612619,59.68715998,-0.05265513,0.12558884,-0.05265513,0.07433951,-0.05265513,0.06936596,-0.05265513,0.15512291,-0.05265513,0.15351432,-0.05265513,0.09100406,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.09403311,0.62957524,0.16544782,1.42031254,-0.37456146,-25.07316733,-0.18182779,0.35256635,0.14401967,2.01699535,-0.19757573,-14.95313742,-0.13366511,0.50452875,0.15577479,0.0,0.0,0.0,0.0,0.0,0.0,0.15004029,-0.07047485,0.00901484,-3.10382324,0.121206,52.60663779,0.58667174,-0.20059774,0.0137878,0.10312608,-0.6270438,112.20333937,0.3471431,-0.12921452,0.01116944,0.0,0.0,0.0,0.0,0.0,0.0,27.45771642,-12.72840685,1.64934809,-566.66778048,22.12868777,9604.44084903,83.63680357,-29.42840551,3.88594615,-398.09581583,-10.84008535,12722.04050002,52.81790524,-20.26706831,2.65898623,0.01000655,0.01001099,0.01001234,0.18518423,0.14594102,0.53794954,movimiento_4
0.60868016,-25.0078421,54.23677128,10.26205595,60.26939713,-0.05292545,0.12569732,-0.05292545,0.0743885,-0.05292545,0.06941477,-0.05292545,0.1550569,-0.05292545,0.15343443,-0.05292545,0.09097343,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.09371334,0.62942542,0.16546704,1.41443,-0.37153137,-24.9611402,-0.18058113,0.35214204,0.14404928,2.01795634,-0.1905098,-14.71543401,-0.13292693,0.50425502,0.1557987,0.0,0.0,0.0,0.0,0.0,0.0,0.15456285,-0.07222936,0.00928572,-3.19445007,0.12474503,54.14267025,0.6008546,-0.20356936,0.01441821,0.04544723,-0.61750756,114.31947606,0.35602648,-0.13151845,0.01160261,0.0,0.0,0.0,0.0,0.0,0.0,25.27184841,-11.63140461,1.51785306,-520.89850984,20.34137264,8828.69839858,82.11204127,-28.04639843,3.28474628,-275.71100483,-29.22310562,13367.30508421,50.93047151,-19.04141007,2.31545851,0.01000655,0.01001066,0.01001194,0.18490362,0.14568531,0.53641818,movimiento_4
0.61048578,-24.9087201,55.555432,10.37132201,60.75753388,-0.05315792,0.12579252,-0.05315792,0.07443106,-0.05315792,0.06945717,-0.05315792,0.15499555,-0.05315792,0.1533643,-0.05315792,0.09094687,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.09343075,0.62929366,0.16548401,1.40923102,-0.36886548,-24.86222413,-0.17948524,0.35177226,0.14407581,2.0186737,-0.1842889,-14.50747349,-0.1322772,0.50401581,0.15581999,0.0,0.0,0.0,0.0,0.0,0.0,0.15844728,-0.0737105,0.00951831,-3.27209551,0.12777712,55.45868112,0.61300968,-0.20600244,0.01496106,-0.00434948,-0.60868297,116.12450629,0.36364442,-0.13342932,0.01197526,0.0,0.0,0.0,0.0,0.0,0.0,23.37223226,-10.68577211,1.40359583,-481.18624316,18.79058684,8155.61598693,80.75597571,-26.834496,2.76456863,-170.00858071,-44.52162787,13916.92977404,49.27622328,-17.97557883,2.01796194,0.01000651,0.01001039,0.01001162,0.1846164,0.14542967,0.53504144,movimiento_4
0.6122914,-24.8072216,56.86890357,10.48146244,61.23866505,-0.05339039,0.12588948,-0.05339039,0.074474,-0.05339039,0.06949995,-0.05339039,0.15493586,-0.05339039,0.15329287,-0.05339039,0.09092011,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.09314115,0.62915925,0.16550141,1.40390264,-0.36614497,-24.76093628,-0.17836744,0.35139818,0.14410331,2.01928832,-0.17793478,-14.29627019,-0.13161374,0.50377321,0.15584195,0.0,0.0,0.0,0.0,0.0,0.0,0.16232737,-0.0751656,0.00975059,-3.34947225,0.13079873,56.77013799,0.62512407,-0.20832076,0.01550468,-0.05436194,-0.59927357,117.91525147,0.37124162,-0.13527409,0.01234809,0.0,0.0,0.0,0.0,0.0,0.0,21.45471622,-9.73869014,1.28827915,-441.1606288,17.22756463,7477.22265164,79.35801244,-25.60154186,2.24164486,-63.92712069,-59.32258684,14461.30922578,47.59324214,-16.89944933,1.71864453,0.0100065,0.01001018,0.01001136,0.18433183,0.14518789,0.53361365,movimiento_4
0.61409702,-24.7033555,58.17804342,10.59246206,61.70865919,-0.05362287,0.12598819,-0.05362287,0.07451732,-0.05362287,0.06954312,-0.05362287,0.15487339,-0.05362287,0.15322015,-0.05362287,0.09089315,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.09284455,0.62902224,0.16551922,1.39844499,-0.36337076,-24.6572855,-0.17722779,0.35102003,0.1441318,2.01979868,-0.17144757,-14.08184812,-0.13093657,0.50352735,0.15586458,0.0,0.0,0.0,0.0,0.0,0.0,0.16620269,-0.07659403,0.00998253,-3.42656908,0.1338094,58.07685059,0.63719746,-0.21052306,0.01604889,-0.10455681,-0.58928504,119.69196891,0.37881768,-0.13705185,0.01272099,0.0,0.0,0.0,0.0,0.0,0.0,19.51962397,-8.79070663,1.17192338,-400.83123403,15.65267964,6793.68054836,77.91770384,-24.34808324,1.71611543,42.49990638,-73.60309906,15000.1497759,45.88150358,-15.8135692,1.41758086,0.01000646,0.01000987,0.01001098,0.18403924,0.14494952,0.53213364,movimiento_4
0.61655269,-24.55831077,59.95059847,10.74476774,62.33337568,-0.05393903,0.12612523,-0.05393903,0.07457684,-0.05393903,0.06960241,-0.05393903,0.15478872,-0.05393903,0.15311919,-0.05393903,0.09085618,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.09242995,0.62883181,0.16554412,1.39081523,-0.35951323,-24.51254109,-0.17564295,0.35049956,0.14417212,2.02032223,-0.16241167,-13.78511396,-0.1299937,0.50318793,0.15589644,0.0,0.0,0.0,0.0,0.0,0.0,0.17146606,-0.07849334,0.01029745,-3.53098089,0.13788674,59.84652426,0.65354818,-0.21332965,0.01679026,-0.17319896,-0.57475536,122.08462928,0.38908607,-0.13936073,0.01322841,0.0,0.0,0.0,0.0,0.0,0.0,16.86034213,-7.50101164,1.01205269,-345.5142194,13.49251986,5856.11357668,75.89006446,-22.6115247,0.9974887,187.72967608,-92.14841559,15723.50832626,43.50735582,-14.32215246,1.00547826,0.01000643,0.01000965,0.0100107,0.18359206,0.14459191,0.53003295,movimiento_4
0.61827723,-24.45385394,61.19074273,10.85263201,62.75828708,-0.05416107,0.1262234,-0.05416107,0.07461904,-0.05416107,0.06964445,-0.05416107,0.15472556,-0.05416107,0.1530469,-0.05416107,0.09083001,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.09213106,0.62869531,0.16556207,1.38531448,-0.35674709,-24.40830025,-0.17450602,0.35013007,0.14420153,2.02057038,-0.15591948,-13.57323444,-0.12931651,0.50294626,0.15591956,0.0,0.0,0.0,0.0,0.0,0.0,0.17515775,-0.07979691,0.01051827,-3.60400601,0.14073841,61.08422559,0.66498084,-0.21516919,0.01731189,-0.22171105,-0.56389294,123.74789614,0.39627217,-0.14090624,0.01358502,0.0,0.0,0.0,0.0,0.0,0.0,14.97428943,-6.59569251,0.89868859,-306.35659081,11.96339298,5192.43171476,74.41816695,-21.37081783,0.49031745,290.0118837,-104.54151228,16224.59778981,41.80825977,-13.26543363,0.71434296,0.01000639,0.0100097,0.01001075,0.18326031,0.14433808,0.52849859,movimiento_4
0.62000176,-24.34726238,62.42617687,10.96122166,63.17514283,-0.0543831,0.12632314,-0.0543831,0.07466157,-0.0543831,0.06968682,-0.0543831,0.15466378,-0.0543831,0.15297346,-0.0543831,0.09080367,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.09182582,0.62855659,0.1655804,1.37969615,-0.35393475,-24.30192886,-0.17334941,0.34975749,0.14423183,2.02071795,-0.14930668,-13.35850205,-0.12862694,0.50270197,0.1559433,0.0,0.0,0.0,0.0,0.0,0.0,0.17884567,-0.08107509,0.0107388,-3.67678239,0.14358037,62.31771093,0.67637094,-0.21689914,0.01783436,-0.27049305,-0.55248541,125.39680911,0.40343698,-0.14238836,0.01394186,0.0,0.0,0.0,0.0,0.0,0.0,13.07336178,-5.69127518,0.78444893,-266.95409697,10.42470397,4524.5996367,72.90623058,-20.11328668,-0.01875318,392.49555546,-116.39223835,16719.65461283,40.08292935,-12.20161476,0.42186993,0.01000636,0.01000972,0.01001075,0.18291494,0.14408007,0.52691454,movimiento_4
0.62218236,-24.20943768,63.9826377,11.09954186,63.68569072,-0.05466385,0.1264515,-0.05466385,0.0747158,-0.05466385,0.06974084,-0.05466385,0.15458231,-0.05466385,0.152879,-0.05466385,0.09077013,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.09143075,0.62837807,0.16560412,1.37242382,-0.35031381,-24.16438849,-0.17185887,0.34928228,0.14427144,2.02075814,-0.14077285,-13.08293498,-0.12773736,0.50238952,0.15597419,0.0,0.0,0.0,0.0,0.0,0.0,0.18350348,-0.08265437,0.01101725,-3.76844705,0.14715993,63.87133351,0.69071047,-0.21892823,0.01849624,-0.33258289,-0.53727995,127.46085518,0.41246528,-0.1441707,0.01439339,0.0,0.0,0.0,0.0,0.0,0.0,10.64893497,-4.54973314,0.63877617,-216.79487957,8.46595901,3674.45206688,70.93650149,-18.50001566,-0.66496195,522.32002194,-130.5720082,17336.57059934,37.86376077,-10.84712629,0.05024676,0.01000631,0.01000977,0.01001079,0.18246767,0.14376008,0.52484144,movimiento_4
0.62436296,-24.0682264,65.53175412,11.23895683,64.18136772,-0.05494461,0.12658236,-0.05494461,0.07477052,-0.05494461,0.06979536,-0.05494461,0.15450215,-0.05494461,0.15278275,-0.05494461,0.09073635,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.09102553,0.62819615,0.16562845,1.36496381,-0.34662201,-24.02346809,-0.17033714,0.34880283,0.1443125,2.02063148,-0.13204736,-12.80289799,-0.12682813,0.50207329,0.15600607,0.0,0.0,0.0,0.0,0.0,0.0,0.18815511,-0.08419169,0.01129524,-3.85970641,0.15072365,65.41808661,0.70497783,-0.22077882,0.01915946,-0.39513819,-0.52120441,129.50120532,0.42145761,-0.14584943,0.01484528,0.0,0.0,0.0,0.0,0.0,0.0,8.20200016,-3.41144321,0.49178292,-166.27864908,6.49327249,2818.25348919,68.90127558,-16.86202868,-1.31369597,652.34380334,-143.81853177,17942.8044268,35.60267831,-9.48326468,-0.32324074,0.01000626,0.01000981,0.01001082,0.18199175,0.1434284,0.52268783,movimiento_4
0.62607337,-23.95510427,66.74286273,11.34905358,64.55439438,-0.05516482,0.12668675,-0.05516482,0.07481379,-0.05516482,0.06983846,-0.05516482,0.15443454,-0.05516482,0.15270603,-0.05516482,0.09070969,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.09070059,0.62805114,0.16564796,1.35898119,-0.34367782,-23.91057868,-0.16912181,0.34842406,0.14434571,2.02041322,-0.1250697,-12.58014927,-0.12610125,0.50182275,0.15603176,0.0,0.0,0.0,0.0,0.0,0.0,0.19179994,-0.08536793,0.011513,-3.93101433,0.15350827,66.62668302,0.7161156,-0.22210431,0.01968087,-0.44460531,-0.50797798,131.08405573,0.42848489,-0.14709304,0.01520011,0.0,0.0,0.0,0.0,0.0,0.0,6.26792771,-2.52175858,0.37562165,-126.4283929,4.93709812,2142.8322962,67.25753666,-15.56073792,-1.82390855,754.37314437,-153.5246065,18409.87537874,33.79966732,-8.40777409,-0.61728343,0.0100062,0.01000987,0.01001089,0.18158205,0.143144,0.52094001,movimiento_4
0.62778377,-23.83991459,67.94933342,11.45978023,64.91807617,-0.05538504,0.12679265,-0.05538504,0.07485734,-0.05538504,0.06988184,-0.05538504,0.15436859,-0.05538504,0.15262824,-0.05538504,0.09068288,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.09036942,0.62790414,0.16566783,1.35288326,-0.34069193,-23.79562569,-0.16788747,0.34804312,0.14437982,2.02008831,-0.11797507,-12.35471005,-0.12536237,0.50157015,0.15605807,0.0,0.0,0.0,0.0,0.0,0.0,0.19544168,-0.08651789,0.01173051,-4.00208524,0.15628362,67.83126243,0.72720483,-0.22331814,0.02020343,-0.49446242,-0.49420688,132.65095075,0.43548855,-0.14827183,0.01555533,0.0,0.0,0.0,0.0,0.0,0.0,4.32031206,-1.63495556,0.25866795,-86.36954259,3.37277803,1463.87564558,65.57358292,-14.24575769,-2.33557065,856.4998186,-162.62701113,18870.32122236,31.97107311,-7.32768464,-0.91241517,0.01000617,0.01000987,0.01001087,0.18117014,0.14286807,0.51914278,movimiento_4
0.63011051,-23.67991126,69.58429672,11.61138414,65.39219336,-0.0556846,0.12693912,-0.0556846,0.07491703,-0.0556846,0.06994131,-0.0556846,0.1542755,-0.0556846,0.15252073,-0.0556846,0.09064619,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.08990892,0.62770106,0.16569547,1.34440308,-0.33656471,-23.63595067,-0.16617798,0.34752177,0.14442766,2.01947203,-0.10813701,-12.04376294,-0.12433806,0.50122339,0.15609482,0.0,0.0,0.0,0.0,0.0,0.0,0.20039009,-0.08803915,0.01202598,-4.09837116,0.16004364,69.46321068,0.74221098,-0.22478891,0.02091591,-0.56287401,-0.47461265,134.75711518,0.44497719,-0.1497703,0.01603904,0.0,0.0,0.0,0.0,0.0,0.0,1.65065019,-0.43448151,0.0983904,-31.57540695,1.23303697,535.1709392,63.21596622,-12.43608531,-3.03332367,995.43641657,-173.99798282,19484.58221592,29.4422737,-5.85220818,-1.31531823,0.0100061,0.01000992,0.01001092,0.1806045,0.14250808,0.5166193,movimiento_4
0.63191807,-23.55298977,70.84878575,11.72990636,65.74658549,-0.05591733,0.12705486,-0.05591733,0.07496376,-0.05591733,0.06998785,-0.05591733,0.15420416,-0.05591733,0.15243589,-0.05591733,0.09061752,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.08954323,0.62754088,0.16571742,1.33766808,-0.33330765,-23.50928922,-0.1648259,0.34711452,0.14446597,2.01885176,-0.10034622,-11.79884081,-0.1235271,0.50095169,0.15612415,0.0,0.0,0.0,0.0,0.0,0.0,0.20423004,-0.08918629,0.01225518,-4.1728607,0.1629525,70.72573228,0.75380365,-0.22578699,0.0214708,-0.61652861,-0.45870642,136.37258178,0.45231685,-0.15085016,0.01641527,0.0,0.0,0.0,0.0,0.0,0.0,-0.43883385,0.4927217,-0.02702669,11.21643759,-0.43800804,-190.10717578,61.33063638,-11.01466284,-3.57652881,1103.32543876,-182.00459758,19951.71491333,27.44494832,-4.70190605,-1.6293319,0.0100089,0.01001327,0.0100145,0.18013461,0.14221492,0.51459978,movimiento_4
